industry,name,ticker,ISIN,stockkey
20202010,ASGN,ASGN,US00191U1025,12704
40301040,ASPEN IN.HDG.,AHL,BMG053841059,40697
35103010,Athenahealth Inc,ATHN,US04685W1036,49052
55102010,ATMOS ENERGY,ATO,US0495601058,5480
20201060,AVERY DENNISON,AVY,US0536111091,4590
55103010,Avista Corp,AVA,US05379B1070,4521
20104020,Babcock & Wilcox Enterprises Inc,BW,US05614L1008,442797
40201020,BANK OF AMERICA,BAC,US0605051046,6047
25301040,"Bojangles', Inc.",BOJA,US0974881007,485407
45102010,CACI INTERNATIONAL A,CACI,US1271903049,12470
35101010,CANTEL MED.,CMD,US1380981084,26366
50203010,Care.com Inc,CRCM,US1416331072,346314
40201040,CBOE GLOBAL MARKETS,CBOE,US12503M1080,225872
15101050,Celanese Corp A,CE,US1508701034,41452
50101020,CENTURYLINK,CTL,US1567001060,4247
35102015,CHEMED,CHE,US16359R1032,3753
10102020,CHESAPEAKE ENERGY,CHK,US1651671075,12485
35102030,CIGNA,CI,US1255091092,4674
40201020,CITIGROUP,C,US1729674242,5055
15105020,CLEARWATER PAPER,CLW,US18538R1032,207695
10102050,CLOUD PEAK ENERGY,CLD,US18911Q1022,211017
40201040,CME GROUP,CME,US12572Q1058,37820
35201010,Coherus Biosciences Inc,CHRS,US19249H1032,404367
40101010,COMERICA,CMA,US2003401070,3806
55104010,Conn Water Service Inc,CTWS,US2077971016,15509
10102010,CONOCOPHILLIPS,COP,US20825C1045,5053
25504040,COPART,CPRT,US2172041061,9984
45201020,CORNING,GLW,US2193501051,4742
50102010,CROWN CASTLE INTL.,CCI,US22822V1017,26561
30101010,CVS HEALTH,CVS,US1266501006,4820
20106020,DANAHER,DHR,US2358511028,3807
10101020,Dawson Geophysical Co,DWSN,US2393601008,35940
20106010,DEERE,DE,US2441991054,4678
35101010,DENTSPLY SIRONA,XRAY,US24906P1093,10005
10102020,Diamondback Energy Inc,FANG,US25278X1090,307832
10101020,DRIL-QUIP,DRQ,US2620371045,24939
25301030,Drive Shack Inc,DS,US2620771004,37685
20202020,DUN & BRADSTREET DEL.,DNB,US26483E1001,32808
45102020,DXC TECHNOLOGY,DXC,US23355L1061,5091
20106020,EATON,ETN,IE00B8KQN827,4702
10102020,Eclipse Resources Corp,ECR,US27890G1004,352492
35101020,EDWARDS LIFESCIENCES,EW,US28176E1082,30593
55101010,EL PASO ELEC.,EE,US2836778546,4122
25301010,ELDORADO RESORTS,ERI,US28470R1023,23297
45203010,ELECTRO SCIEN.INDS.,ESIO,US2852291002,12542
45103010,ELECTRONIC ARTS,EA,US2855121099,4001
35101020,Endologix Inc,ELGX,US29266S1069,19874
10102020,ENERGEN,EGN,US29265N1081,3808
20104010,Energous Corp,WATT,US29272C1036,351236
20101010,ENGILITY HOLDINGS,EGL,US29286C1071,278067
20201060,ESSENDANT,ESND,US2966891028,4506
20101010,ESTERLINE TECHS.,ESL,US2974251009,5760
40203020,EVERCORE A,EVR,US29977A1051,43716
55103010,EVERGY,EVRG,US30034W1062,4369
35201010,EXELIXIS,EXEL,US30161Q1040,31101
35102015,EXPRESS SCRIPTS HOLDING,ESRX,US30219G1085,8557
25504040,FIVE BELOW,FIVE,US33829M1018,306761
25504010,FRANCESCAS HOLDINGS,FRAN,US3517931040,278035
15104020,FREEPORT-MCMORAN,FCX,US35671D8570,5918
50201040,GANNETT,GCI,US36473H1041,354667
20106020,Global Brass & Copper Holdings Inc,BRSS,US37953G1031,323569
60101040,GOVERNMENT PROPS.INCOME TST.,GOV,US38376A1034,209373
40101015,GREEN BANCORP,GNBC,US39260X1000,354797
40202010,GREEN DOT CLASS A,GDOT,US39304D1028,226575
35101020,HAEMONETICS,HAE,US4050241003,5543
10102050,HALLADOR ENERGY,HNRG,US40609P1057,225595
45201020,HARRIS,HRS,US4138751056,4747
35102030,HEALTHEQUITY,HQY,US42226A1079,354262
50201020,Hemisphere Media Group A,HMTV,US42365Q1031,322705
10102010,HESS,HES,US42809H1077,4939
20101010,HONEYWELL INTL.,HON,US4385161066,4938
35101020,ICU MEDICAL,ICUI,US44930G1076,12612
55101010,IDACORP,IDA,US4511071064,3900
35101010,INOGEN,INGN,US45780L1044,348888
35101010,INTEGRA LFSC.HDG.,IART,US4579852082,15685
40201040,INTERCONTINENTAL EX.,ICE,US45866F1049,42866
15105020,INTERNATIONAL PAPER,IP,US4601461035,4783
35201010,Intrexon Corp,XON,US46122T1025,327881
20201070,IRON MOUNTAIN,IRM,US46284V1017,15694
20105010,JOHNSON CONTROLS INTL.,JCI,IE00BY7QL619,5221
40201020,JP MORGAN CHASE & CO.,JPM,US46625H1005,5171
35201010,"Kadmon Holdings, Inc.",KDMN,US48283N1063,701062
20202010,KORN FERRY INTERNATIONAL,KFY,US5006432000,27530
15101010,Kronos Worldwide,KRO,US50105F1057,40596
40203020,Ladenburg Thalmann Financial Svces Inc,LTS,US50575Q1022,34699
60101030,LASALLE HOTEL PROPERTIES,LHO,US5179421087,25534
20107010,Lawson Products Inc,LAWS,US5207761058,3936
40102010,LENDINGTREE,TREE,US52603B1070,65590
25502020,Liberty Expedia Holdings Inc-A,LEXEA,US53046P1093,710768
50203010,Liberty TripAdvisor Holdings Inc A,LTRPA,US5314651028,355177
15101040,Linde plc,LIN,IE00BZ12WP82,7580
35201010,Loxo Oncology Inc,LOXO,US5488621013,354487
45201020,LUMENTUM HOLDINGS,LITE,US55024U1097,359202
15101050,LYONDELLBASELL INDS.CL.A,LYB,NL0009434992,267836
10102010,MARATHON OIL,MRO,US5658491064,5241
60102040,Marcus & Millichap Inc,MMI,US5663241090,328912
25301020,MARRIOTT VACATIONS WWD.,VAC,US57164Y1073,278149
45301020,MAXIM INTEGRATED,MXIM,US57772K1016,207307
10101020,MCDERMOTT INTL.,MDR,PAL1201471A1,4876
35203010,"Medpace Holdings, Inc.",MEDP,US58506Q1094,701457
35202010,"Melinta Therapeutics, Inc",MLNT,US58549G1004,284584
25203010,MICHAEL KORS HOLDINGS,KORS,VGG607541015,282051
45103010,MINDBODY Inc. A,MB,US60255W1053,487232
40201040,MOODYS,MCO,US6153691059,5181
20101010,MOOG A,MOG/A,US6153942023,15777
40201040,MSCI,MSCI,US55354G1004,49060
20106020,MUELLER INDUSTRIES,MLI,US6247561029,8871
35201010,Mustang Bio Inc,MBIO,US62818Q1040,759121
40201040,NASDAQ,NDAQ,US6311031081,41989
40202010,NAVIENT,NAVI,US63938C1080,323604
35203010,NeoGenomics Inc.,NEO,US64049M2098,312793
25502020,NETFLIX,NFLX,US64110L1061,37298
25201050,NEWELL BRANDS,NWL,US6512291062,4822
35101010,NxStage Medical,NXTM,US67072V1035,42786
25504040,O REILLY AUTOMOTIVE,ORLY,US67103H1077,9740
10102020,OASIS PETROLEUM,OAS,US6742151086,226023
45201020,OCLARO,OCLR,US67555N2062,41061
25503020,OLLIES BARGAIN OUTLET HLDG.,OLLI,US6811161099,524892
55102010,ONEOK,OKE,US6826801036,4614
45201020,Palo Alto Networks Inc.,PANW,US6974351057,306762
50202010,Pandora Media Inc,P,US6983541078,277507
35102010,PATTERSON COMPANIES,PDCO,US7033951036,8709
25301010,PENN NAT.GAMING,PENN,US7075691094,20492
40102010,PEOPLES UNITED FINANCIAL,PBCT,US7127041058,7457
55103010,PG&E,PCG,US69331C1080,5208
15101050,PLATFORM SPECIALTY PRODUCTS,PAH,US72766Q1058,349116
15101020,PPG INDUSTRIES,PPG,US6935061076,5052
35203010,PRA HEALTH SCIENCES,PRAH,US69354M1080,442872
45201020,QUALCOMM,QCOM,US7475251036,7542
10102020,RANGE RES.,RRC,US75281A1097,12652
20105010,RAVEN INDUSTRIES,RAVN,US7542121089,12744
60102040,REALOGY HOLDINGS,RLGY,US75605Y1064,307824
45103020,Red Hat Inc,RHT,US7565771026,28871
60101070,REGENCY CENTERS (XSC),REG,US7588491032,9753
35201010,REGENXBIO,RGNX,US75901B1070,575372
15105020,Resolute Forest Products,RFP,US76117W1099,271832
20101010,ROCKWELL COLLINS,COL,US7743411016,35095
35101010,"Rockwell Medical, Inc",RMTI,US7743741024,35496
20104010,ROPER TECHNOLOGIES,ROP,US7766961061,8745
10102020,Sanchez Energy,SN,US79970Y1055,282017
55103010,SCANA,SCG,US80589M1027,3736
45103010,"SendGrid, Inc.",SEND,US8168831027,786619
25504030,SHERWIN-WILLIAMS,SHW,US8243481061,5132
35103010,SIMULATIONS PLUS,SLP,US8292141053,51335
20104010,SMITH (AO),AOS,US8318652091,7551
25201040,SNAP-ON,SNA,US8330341012,5063
25301040,SONIC,SONC,US8354511052,5612
25201040,STANLEY BLACK & DECKER,SWK,US8545021011,4831
45102020,StarTek Inc,SRT,US85569C1071,23710
20201050,STERICYCLE,SRCL,US8589121081,20676
25202010,STURM RUGER & CO,RGR,US8641591081,7556
25203010,SUPERIOR UNIFORM,SGC,US8683581024,51398
40101010,SVB FINANCIAL GROUP,SIVB,US78486Q1013,12770
35201010,Synergy Pharmaceuticals Inc,SGYP,US8716393082,281934
45102010,TERADATA,TDC,US88076W1036,47518
45301010,TERADYNE,TER,US8807701029,4598
35201010,TESARO Inc,TSRO,US8815691071,306292
20105010,TEXTRON,TXT,US8832031012,4764
35201010,Trevena Inc,TRVN,US89532E1091,346394
50201040,Tribune Publishing Company,TPCO,US89609W1071,354527
25502020,TRIPADVISOR A,TRIP,US8969452015,278079
40102010,TRUSTCO BANK NY,TRST,US8983491056,5630
25504040,UNITED RENTALS,URI,US9113631090,25113
20304020,"Universal Logistics Holdings, Inc",ULH,US91388P1057,41523
60101070,URBAN EDGE PROPERTIES,UE,US91704F1049,351402
30203010,Vector Group Ltd,VGR,US92240M1080,15438
25101010,VISTEON,VC,US92839U2069,270703
30301010,WD-40 Co,WDFC,US9292361071,3701
55101010,WEC ENERGY GROUP,WEC,US92939U1060,5071
25302020,WEIGHT WATCHERS INTERNATIONAL,WTW,US9486261061,36204
15105010,WEYERHAEUSER,WY,US9621661043,4860
10102020,WildHorse Resource Development Corp.,WRD,US96812T1025,739350
50101020,Windstream Holdings Inc,WIN,US97382A3095,41537
50202010,WORLD WRESTLING ENTM.A,WWE,US98156Q1085,29078
25301020,WYNDHAM DESTINATIONS,WYND,US98310W1080,43661
55103010,XCEL ENERGY,XEL,US98389B1008,5205
50203010,XO GROUP,XOXO,US9837721045,29775
25302010,2U Inc,TWOU,US90214J1016,351231
25201030,A V Homes Inc,AVHI,US00234P1021,4096
35101010,ABAXIS DEAD - DELIST.01/08/18,ABAX,US0025671050,22991
20202020,Acacia Research,ACTG,US0038813079,26343
35102010,ACETO,ACET,US0044461004,13141
45102010,ACXIOM,ACXM,US0051251090,8444
45103010,ADOBE SYSTEMS,ADBE,US00724F1012,3990
45301020,ADVANCED MICRO DEVC.,AMD,US0079031078,5142
35201010,Advaxis Inc.,ADXS,US0076242082,328834
20103010,AEGION,AEGN,US00770F1049,10113
20106010,AGCO,AGCO,US0010841023,9854
35202010,Alimera Sciences Inc,ALIM,US0162591038,219184
20106010,American Railcar Industries,ARII,US02916P1030,43080
15104050,Ampco-Pittsburgh Corp,AP,US0320371034,15388
10102030,ANDEAVOR,ANDV,US03349M1053,5624
45101010,"Apptio, Inc.",APTI,US03835C1080,709702
20201060,ARC Document Solutions Inc,ARC,US00191G1031,41467
10102050,Arch Coal Inc Cl A,ARCH,US0393804077,5477
30202010,ARCHER-DANLS.-MIDL.,ADM,US0394831020,5155
45201020,Arista Networks Inc,ANET,US0404131064,352425
45203010,ARROW ELECTRONICS,ARW,US0427351004,7366
10102030,ASHLAND GLOBAL HDG.,ASH,US0441861046,4864
40101010,ASSOCIATED BANC-CORP,ASB,US0454871056,5478
25504040,AUTONATION,AN,US05329W1027,7464
45101010,"AutoWeb, Inc",AUTO,US05335B1008,27384
45203010,AVNET,AVT,US0538071038,4641
45203015,AVX Corp,AVX,US0024441075,5950
40101010,BANK OF HAWAII,BOH,US0625401098,4039
25504040,BED BATH & BEYOND,BBBY,US0758961009,8480
45203015,Bel Fuse Inc B,BELFB,US0773473006,25665
45201020,BELDEN,BDC,US0774541066,9923
25504040,BIG 5 SPTG.GOODS,BGFV,US08915P1012,37321
35201010,BIO-TECHNE,TECH,US09073M1045,8788
55101010,BLACK HILLS,BKH,US0921131092,3961
40301050,Blue Capital Reinsurance Holdings Ltd,BCRH,BMG1190F1077,339851
40102010,BOFI HOLDING,BOFI,US05566U1088,41585
10102020,Bonanza Creek Energy Inc,BCEI,US0977934001,282053
20201010,BRADY A,BRC,US1046741062,9664
45103020,CA,CA,US12673P1057,5016
15101020,CABOT,CBT,US1270551013,4626
40201030,Cannae Holdings Inc.,CNNE,US13765N1072,352497
25302010,CAPELLA EDUCATION DEAD - DELIST.01/08/18,CPLA,US1395941057,46648
45101010,Cars.com Inc,CARS,US14575E1055,709497
25504010,CATO A,CATO,US1492051065,7380
35201010,Celldex Therapeutics Inc,CLDX,US15117B1035,22927
35201010,CHAS.RVR.LABS.INTL.,CRL,US1598641074,31926
30101020,Chefs' Warehouse Holdings Inc,CHEF,US1630861011,278064
25504010,Citi Trends,CTRN,US17306X1028,41685
10102050,CNX RESOURCES,CNX,US12653C1080,28071
35101010,"Conformis, Inc",CFMS,US20717E1010,523852
45102020,CONVERGYS,CVG,US2124851062,26119
20201070,Copart Inc,CPRT,US2172041061,9984
40301040,CORELOGIC,CLGX,US21871D1037,8564
35202010,Corium International Inc,CORI,US21887L1070,351343
10101020,Covia Holdings Corp.,CVIA,US22305A1034,360222
20102010,CRANE,CR,US2243991054,4603
40301010,Crawford & Co B,CRD/B,US2246331076,3855
40101010,CULLEN FO.BANKERS,CFR,US2298991090,4272
35201010,Curis Inc,CRIS,US2312692005,32248
35201010,CytRx Corp,CYTR,US2328286081,7389
45103010,Datawatch Corp,DWCH,US2379172081,23117
60101020,DCT INDUSTRIAL TRUST,DCT,US2331532042,44356
60101070,DDR Corp.,DDR,US23317H8549,10006
35202010,DEPOMED,DEPO,US2499081048,25173
25504010,Destination XL Group Inc,DXLG,US25065K1043,8542
35102015,Digirad Corp,DRAD,US2538271097,40709
15101020,DowDuPont Inc.,DWDP,US26078J1007,4777
40101010,EAST WEST BANCORP,EWBC,US27579R1041,27868
40201020,EATON VANCE NV.,EV,US2782651036,7393
20104010,EDGEWELL PERSONAL CARE,EPC,US28035Q1022,30594
40402050,EDUCATION REAL.TST.,EDR,US28140H2031,41495
25301010,"Eldorado Resorts, Inc",ERI,US28470R1023,23297
55102010,ENERGEN,EGN,US29265N1081,3808
10102020,Energy XXI Gulf Coast Inc,EGC,US29276K1016,745711
35102020,ENVISION HEALTHCARE,EVHC,US29414D1000,24882
10102010,EQT,EQT,US26884L1098,4123
60101080,EQUINIX,EQIX,US29444U7000,40561
40301040,Erie Indemnity Co A,ERIE,US29530P1021,15582
20106020,ESTERLINE TECHS.,ESL,US2974251009,5760
45102020,FIRST AMER.FINL.,FAF,US31847R1023,225601
40101010,FIRST HORIZON NATIONAL,FHN,US3205171057,4308
20104010,FIRST SOLAR,FSLR,US3364331070,44367
15101050,FLOTEK INDUSTRIES,FTK,US3433891021,43920
20202020,"Fluent, Inc",FLNT,US34380C1027,487647
60101010,Forest City Realty Trust Inc A,FCE/A,US3456051099,5763
35201010,"Fortress Biotech, Inc",FBIO,US34960Q1094,282060
25503020,Fred's Inc,FRED,US3561081007,8580
25502020,FTD COMPANIES,FTD,US30281V1089,307166
25301010,"Gaming Innovation Group, Inc.",GIG,US4593781051,702797
10102020,Gastar Exploration Inc,GST,US36729W2026,210448
20304010,GATX,GATX,US3614481030,3706
25502020,"GCI Liberty, Inc-A",GLIBA,US36164V3050,306917
35201010,"Genocea Biosciences, Inc.",GNCA,US3724271040,346415
40301030,GENWORTH FINANCIAL CL.A,GNW,US37247D1063,40237
20201080,GEO GROUP,GEO,US36162J1060,11934
10101020,Geospace Technologies Corp,GEOS,US37364X1090,25046
40402060,GGP,GGP,US36174X1019,8586
45103010,Glu Mobile Inc,GLUU,US3798901068,51152
20106020,Graham Corp,GHM,US3845561063,23192
25302010,Graham Holdings Co B,GHC,US3846371041,5139
60101020,Gramercy Property Trust,GPT,US3850023082,328406
40301050,Greenlight Capital Re Ltd A,GLRE,KYG4095J1094,44558
40204010,Hannon Armstrong Sustainable Infrastructure Capital Inc,HASI,US41068X1000,322691
40301030,HANOVER INSURANCE GROUP,THG,US4108671052,15377
45101010,Hortonworks Inc.,HDP,US4408941031,458982
20201050,Hudson Technology Inc,HDSN,US4441441098,23218
20107010,Huttig Building Products,HBP,US4484511047,345551
45301010,"Ichor Holdings, Ltd.",ICHR,KYG4740B1059,738330
25203010,Iconix Brand Group,ICON,US4510551074,19862
25301020,ILG,ILG,US44967H1014,65589
40102010,IMPAC Mortgage Holdings Inc.,IMH,US45254P5089,296366
45103020,Imperva Inc,IMPV,US45321L1008,281736
20202010,INSPERITY,NSP,US45778Q1076,19706
40201040,INTERACTIVE BROKERS GP.,IBKR,US45841N1072,44522
60101060,Investors Real Estate Trust,IRET,US4617301035,26948
35101010,"Invuity, Inc.",IVTY,US46187J2050,487072
35101010,IRIDEX Corp,IRIX,US4626841013,22548
60101010,iStar Inc,STAR,US45031U1016,18081
45203010,JABIL,JBL,US4663131039,12633
45103010,JACK HENRY & ASSOCS.,JKHY,US4262811015,10089
40203010,Janus Henderson Group plc,JHG,JE00BYPZJM29,31967
10102020,Jones Energy Inc A,JONE,US48019R1086,327765
35101010,K2M Group Holdings Inc.,KTWO,US48273J1079,352069
15105020,KAPSTONE PAPER & PACK.,KS,US48562P1030,46669
40301030,KEMPER,KMPR,US4884011002,4606
35201010,Keryx Biopharmaceuticals,KERX,US4925151015,37281
20101010,KLX,KLXI,US4825391034,352313
15101050,KMG Chemicals Inc,KMG,US4825641016,26429
10102020,Kosmos Energy Ltd,KOS,BMG5315B1072,277200
25201050,LANCASTER COLONY,LANC,US5138471033,4379
10102020,Laredo Petroleum Inc,LPI,US5168061068,282050
40201020,LEGG MASON,LM,US5249011058,3905
25401025,Liberty Latin America Cl A,LILA,BMG9001E1021,486937
25502020,Liberty TripAdvisor Holdings Inc A,LTRPA,US5314651028,355177
35102020,LIFEPOINT HEALTH,LPNT,US53219L1098,27975
25201050,Lifetime Brands Inc,LCUT,US53222Q1031,10160
35201010,LIGAND PHARMS.B,LGND,US53220K5048,12651
45203010,LITTELFUSE,LFUS,US5370081045,8655
15101020,LSB INDUSTRIES,LXU,US5021601043,9726
45102010,MANHATTAN ASSOCS.,MANH,US5627501092,25536
45101010,Marchex Inc B,MCHX,US56624R1086,40602
25301020,MARCUS,MCS,US5663301068,3775
40201040,MARKETAXESS HOLDINGS,MKTX,US57060D1081,41247
35102010,MAXIMUS,MMS,US5779331041,22566
25202010,"MCBC Holdings, Inc.",MCFT,US55276F1075,524917
35102030,MEDNAX,MD,US58502B1061,15849
35201010,Merrimack Pharmaceuticals Inc,MACK,US5903282094,291398
35201010,MIMEDX GROUP,MDXG,US6024961012,323429
40204010,MTGE Investment Corp,MTGE,US55378A1051,278183
35103010,"NantHealth, Inc.",NH,US6301041074,697637
45103010,NATIONAL INSTS.,NATI,US6365181022,12683
45103010,NETSCOUT SYSTEMS,NTCT,US64115T1043,29119
40101010,NEW YORK COMMUNITY BANCORP,NYCB,US6494451031,10268
15101050,NEWMARKET,NEU,US6515871076,4679
55102010,NORTHWEST NTRL.GAS,NWN,US6676551046,4422
55105010,NRG Yield Inc Cl A,NYLD/A,US62942X3061,327745
15101020,OLIN,OLN,US6806652052,4665
35101010,Orthofix Medical Inc,OFIX,US68752M1080,23472
55101010,Otter Tail Corp,OTTR,US6896481032,4159
10101010,Parker Drilling Corp,PKD,US7010814082,4074
45201020,PC-Tel Inc,PCTI,US69325Q1058,29349
25503010,PENNEY JC,JCP,US7081601061,4920
40102010,PennyMac Financial Services Inc,PFSI,US70932B1017,323490
25203010,PERRY ELLIS INTL.,PERY,US2888531041,20700
25301010,Pinnacle Entertainment Inc.,PNK,US72348Y1055,431492
30202030,Pinnacle Foods Inc,PF,US72348P1049,322039
25202010,POOL,POOL,US73278L1052,20612
15105020,POTLATCHDELTIC,PCH,US7376301039,4722
15101040,PRAXAIR,PX,US74005P1049,7580
30302010,PRESTIGE BRANDS HOLDINGS,PBH,US74112D1019,41530
35103010,QUALITY SYSTEMS,QSII,US7475821044,15896
45202030,Quantum Corp - DLT Storage,QTM,US7479065010,3830
45203020,RadiSys Corp,RSYS,US7504591097,15905
60101070,RAMCO-GERSHENSON PROPS. TST.SHRE.BEN INT.,RPT,US7514522025,8735
15105010,RAYONIER,RYN,US7549071030,9174
40204010,Redwood Trust Inc,RWT,US7580754023,15914
20106020,REGAL BELOIT,RBC,US7587501039,3834
35201010,Regulus Therapeutics Inc.,RGLS,US75915K1016,307726
20202020,REIS INC,REIS,US75936P1057,51371
20106020,RELIANCE STEEL AND ALMN.,RS,US7595091023,11953
20202020,Resources Connection Inc,RECN,US76122Q1058,33550
10102030,REX American Resources Corp,REX,US7616241052,10287
25401040,Scholastic Corp,SCHL,US8070661058,8754
15101050,SCHULMAN A,SHLM,US8081941044,4026
40201020,SEI INVESTMENTS,SEIC,US7841171033,3698
60101040,Select Income REIT,SIR,US81618T1007,291264
30202030,SENSIENT TECHS.,SXT,US81725T1007,4509
40201020,SLM,SLM,US78442P1066,4883
45103010,"Snap, Inc.",SNAP,US83304A1060,746591
55102010,SOUTHWESTERN ENERGY,SWN,US8454671095,4173
60101070,Spirit Realty Capital Inc,SRC,US84860W1027,307563
50102010,Sprint Nextel Corp,S,US85207U1051,5138
60102010,St Joe Corp,JOE,US7901481009,5614
35101020,STERIS,STE,GB00BVVBC028,8774
25302010,Strategic Education Inc,STRA,US86272C1036,20679
45202030,SUPER MICRO COMPUTER,SMCI,US86800U1043,51136
30101030,SUPERVALU,SVU,US8685363017,5218
40204010,Sutherland Asset Management Corporation,SLD,US86933G1058,318297
45101010,Synacor Inc,SYNC,US8715611062,284607
40101010,SYNOVUS FINANCIAL,SNV,US87161C5013,4558
45102020,Syntel Inc,SYNT,US87162H1032,23715
10102020,"Talos Energy, Inc.",TALO,US87484T1088,10335
40101010,TCF FINANCIAL,TCF,US8722751026,7483
45203010,TECH DATA,TECD,US8782371061,7485
10101020,TECHNIPFMC,FTI,GB00BDSFG982,34901
45101010,TechTarget,TTGT,US87874R1005,44560
45203010,TELEDYNE TECHS.,TDY,US8793601050,29332
20105010,TELEFLEX,TFX,US8793691069,3840
20106020,The ExOne Company,XONE,US3021041047,318294
25201040,TORO,TTC,US8910921084,3683
25401020,Townsquare Media Inc A,TSQ,US8922311019,354172
50201040,"Tronc, Inc",TRNC,US89703P1075,354527
25401030,TWENTY-FIRST CENTURY FOX CL.B,FOX,US90130A2006,41241
40204010,Two Harbors Investment Corporation,TWO,US90187B4086,277337
45102010,Unisys Corp,UIS,US9092143067,4767
40101010,UNITED BANKSHARES,UBSI,US9099071071,7489
20302010,UNITED CONTINENTAL HDG.,UAL,US9100471096,43936
40101015,VALLEY NATIONAL BANCORP,VLY,US9197941076,4511
20106020,VALMONT INDUSTRIES,VMI,US9202531011,4088
45102020,VERIFONE SYSTEMS,PAY,US92342Y1091,41663
45203010,VISHAY INTERTECHNOLOGY,VSH,US9282981086,4515
35101010,Viveve Medical Inc,VIVE,US92852W2044,698187
35202010,Vivus Inc,VVUS,US9285511005,10412
25101010,VOXX International Corp A,VOXX,US91829F1049,9891
40101010,WASHINGTON FEDERAL,WAFD,US9388241096,4519
20102010,WATSCO,WSO,US9426222009,16081
45101010,Web.com Group Inc,WEB,US94733A1043,42810
40101010,WEBSTER FINANCIAL,WBS,US9478901096,10471
60101070,Wheeler Real Estate Investment Trust,WHLR,US9630257056,312709
50201040,WILEY JOHN & SONS A,JW/A,US9682232064,8865
25504040,WILLIAMS-SONOMA,WSM,US9699041011,4189
40101010,WINTRUST FINANCIAL,WTFC,US97650W1080,20848
40102010,WMIH Corp.,WMIH,US92936P1003,575642
20104010,WOODWARD,WWD,US9807451037,16093
45301010,Xcerra Corp,XCRA,US98400J1088,8647
40301040,XL GROUP,XL,BMG982941046,13084
25301040,Zoe's Kitchen Inc,ZOES,US98979J1097,351377
50101010,8X8,EGHT,US2829141009,35768
35101010,ABAXIS,ABAX,US0025671050,22991
20107010,ACETO,ACET,US0044461004,13141
20104010,ADVANCED ENERGY INDS.,AEIS,US0079731008,15368
45203010,AGILYSYS,AGYS,US00847J1051,8721
60101010,Alexander & Baldwin Inc.,ALEX,US0144911049,281925
40301050,Alleghany Corp (NY),Y,US0171751003,3883
45203010,ANALOGIC,ALOG,US0326572072,8833
45203010,ANIXTER INTL.,AXE,US0352901054,3708
25501010,APPLIED INDL.TECHS.,AIT,US03820C1053,3995
25302020,Ascent Capital Group Inc A,ASCMA,US0436321089,207076
20106020,BADGER METER,BMI,US0565251081,19805
40101015,BANK OF THE OZARKS,OZRK,US0639041062,23539
25504060,Bed Bath & Beyond Inc,BBBY,US0758961009,8480
45201020,BEL FUSE B,BELFB,US0773473006,25665
45203010,BENCHMARK ELTN.,BHE,US08160H1014,12454
25301040,BIGLARI HOLDINGS DEAD - DELIST.01/05/18,BH,US08986R1014,12510
40101010,BOSTON PRIV.FINL.HDG.,BPFH,US1011191053,22699
20104010,BRADY A,BRC,US1046741062,9664
45301020,Broadcom Inc,AVGO,US11135F1012,210176
40102010,BROOKLINE BANCORP,BRKL,US11373M1071,25454
10101020,C&J Energy Services Ltd,CJ,US12674R1005,278080
25203020,CALERES,CAL,US1295001044,4805
15101050,CAMBREX,CBM,US1320111073,9667
